SplitID,SplitIndex,Split,StrokeRate
62054,16,30728,
62054,18,34700,
62054,20,38568,
62057,2,3959,
62057,4,8525,
62059,2,0,
62059,4,9721,
62061,2,6500,
62061,4,13748,
62062,2,3916,
62062,4,8112,
62062,6,12349,
62062,8,16780,
62062,10,21262,
62062,12,25789,
62062,14,30309,
62062,16,34858,
62062,18,39503,
62062,20,43968,
62063,2,4719,
62063,4,10023,
62064,2,2941,
62064,4,6422,
62064,6,10386,
62064,8,14503,
62065,2,2864,
62065,4,6027,
62067,2,4613,
62067,4,9547,
62069,2,4975,
62069,4,10572,
62071,2,0,
62071,4,0,
62073,2,3277,
62073,4,6929,
62074,2,4309,
62074,4,9063,
62074,6,14602,
62074,8,18711,
62075,2,3614,
62075,4,7730,
62077,2,4152,
62077,4,8832,
62078,2,3097,
62078,4,6952,
62078,6,12109,
62078,8,15930,
62080,2,3143,
62080,4,6545,
62083,2,3766,
62083,4,8227,
62084,2,3251,
62084,4,7145,
62084,6,11543,
62084,8,15290,
62085,2,3294,
62085,4,7264,
62087,2,4686,
62087,4,9800,
62088,2,2941,
62088,4,6275,
62088,6,9835,
62088,8,13269,
62089,2,3563,
62089,4,7115,
62092,2,5919,
62092,4,12382,
62094,2,7028,
62094,4,16483,
62097,2,3771,
62097,4,8116,
62099,2,3686,
62099,4,7768,
62099,6,11966,
62099,8,16506,
62099,10,21080,
62099,12,25760,
62099,14,30369,
62099,16,35184,
62099,18,40064,
62099,20,44335,
62101,2,4596,
62101,4,10026,
62102,2,3393,
62102,4,7231,
62102,6,11313,
62102,8,15353,
62104,2,3084,
62104,4,6750,
62104,6,10781,
62104,8,14944,
62106,2,3673,
62106,4,8481,
62107,2,3680,
62107,4,8052,
62107,6,12693,
62107,8,0,
62107,10,17311,
62107,12,22071,
62107,14,26802,
62107,16,31512,
62107,18,0,
62107,20,46086,
62109,2,5131,
62109,4,10418,
62111,2,4574,
62111,4,9961,
62113,2,5773,
62113,4,12132,
62114,2,3686,
62114,4,7959,
62114,6,13028,
62114,8,17311,
62115,2,0,
62115,4,0,
62116,2,2862,
62116,4,6490,
62117,2,3023,
62117,4,6623,
62117,6,10521,
62117,8,14681,
62117,10,18785,
62117,12,22985,
62117,14,27046,
62117,16,31205,
62117,18,35212,
62117,20,38990,
62119,2,3898,
62119,4,8032,
62121,2,3399,
62121,4,7247,
62123,2,3922,
62123,4,8278,
62124,2,3607,
62124,4,7923,
62124,6,13099,
62124,8,16695,
62125,2,3705,
62125,4,8070,
62127,2,3986,
62127,4,8529,
62128,2,3126,
62128,4,6855,
62128,6,10890,
62128,8,14641,
62130,2,3560,
62130,4,7697,
62131,2,3346,
62131,4,7156,
62131,6,11128,
62131,8,15254,
62131,10,19392,
62131,12,23482,
62131,14,27648,
62131,16,31733,
62131,18,35736,
62131,20,39454,
62134,2,2956,
62134,4,6442,
62134,6,10286,
62134,8,14026,
62140,2,3329,
62140,4,7421,
62140,6,12034,
62140,8,15470,
62141,2,2825,
62141,4,5979,
62143,2,5939,
62143,4,12131,
62145,2,5975,
62145,4,12776,
62147,2,3604,
62147,4,7472,
62148,2,3579,
62148,4,7658,
62148,6,0,
62148,8,16074,
62151,2,3985,
62151,4,8536,
62153,2,3577,
62153,4,7618,
62154,2,2666,
62154,4,5948,
62154,6,9504,
62154,8,12451,
62155,2,2820,
62155,4,5806,
62156,2,2952,
62156,4,6462,
62157,2,3254,
62157,4,6742,
62159,2,4580,
62159,4,11083,
86029,8,10359,
86031,2,3355,
62163,2,10532,
62163,4,10532,
62165,2,3966,
62165,4,8479,
62167,2,3290,
62167,4,7049,
62169,2,3646,
62169,4,7532,
62170,2,3378,
62170,4,7230,
62170,6,11343,
62170,8,15259,
62171,2,4603,
62171,4,9680,
62173,2,4085,
62173,4,8728,
62175,2,3010,
62175,4,6479,
62176,2,3776,
62176,4,7992,
62177,2,2866,
62177,4,6060,
62177,6,9400,
62177,8,12636,
62178,2,2674,
62178,4,5576,
62180,2,2841,
62180,4,6033,
62182,2,0,
62182,4,0,
62184,2,6266,
62184,4,13008,
62186,2,4955,
62186,4,10115,
62188,2,4086,
62188,4,8497,
62190,2,4299,
62190,4,9544,
62192,2,5005,
62192,4,11021,
62194,2,3997,
62194,4,8372,
62195,2,3179,
62195,4,7029,
62196,2,3072,
62196,4,6570,
62196,6,10405,
62196,8,14444,
62196,10,18607,
62196,12,22810,
62196,14,27147,
62196,16,31590,
62196,18,36044,
62196,20,39989,
62198,2,5190,
62198,4,11258,
62200,2,5413,
62200,4,11381,
62202,2,4791,
62202,4,10899,
62204,2,4769,
62204,4,10164,
62207,2,3642,
62207,4,7914,
62208,2,2879,
62208,4,6106,
62208,6,9690,
62208,8,13057,
62211,2,3582,
62211,4,7456,
62212,2,3039,
62212,4,6713,
62212,6,11173,
62212,8,14997,
62213,2,3036,
62213,4,7139,
62214,2,3764,
62214,4,8203,
62214,6,13312,
62214,8,17559,
62215,2,3445,
62215,4,7471,
62215,6,11886,
62215,8,16334,
62215,10,20870,
62215,12,25630,
62215,14,30389,
62215,16,35306,
62215,18,40070,
62215,20,44607,
62216,2,2848,
62216,4,5898,
62216,6,8439,
62216,8,10726,
62218,2,2932,
62218,4,5961,
62218,6,8637,
62218,8,11026,
62220,2,0,
62220,4,0,
62220,6,0,
62220,8,0,
62221,2,3115,
62221,4,7181,
62221,6,10706,
62221,8,15443,
62223,2,3525,
62223,4,7451,
62223,6,10762,
62223,8,14623,
62225,2,3418,
62225,4,6826,
62225,6,10483,
62225,8,15919,
62227,2,3040,
62227,4,6901,
62227,6,11103,
62227,8,14925,
62229,2,3443,
62229,4,8352,
62229,6,12550,
62229,8,15527,
62231,2,2906,
62231,4,5994,
62231,6,8794,
62231,8,11456,
62233,2,3182,
62233,4,7630,
62233,6,11091,
62233,8,13959,
62235,2,3925,
62235,4,7734,
62235,6,13076,
62235,8,16506,
62237,2,3557,
62237,4,8183,
62237,6,12179,
62237,8,15944,
62239,2,3448,
62239,4,8015,
62239,6,11631,
62239,8,15529,
62241,2,3752,
62241,4,8344,
62241,6,12600,
62241,8,16250,
62243,2,3224,
62243,4,7628,
62243,6,11538,
62243,8,14961,
62245,2,3780,
62245,4,8347,
62245,6,12260,
62245,8,15987,
62247,2,3804,
62247,4,8476,
62247,6,11852,
62247,8,15194,
62249,2,3543,
62249,4,7964,
62249,6,11685,
62249,8,15258,
62251,2,3861,
62251,4,8532,
62251,6,12246,
62251,8,15501,
62253,2,4073,
62253,4,8742,
62253,6,12832,
62253,8,15763,
62255,2,2654,
62255,4,5186,
62255,6,7634,
62255,8,10144,
62257,2,2638,
62257,4,5198,
62257,6,7735,
62257,8,10324,
62259,2,2689,
62259,4,5675,
62259,6,8832,
62259,8,12438,
62261,2,2695,
62261,4,5521,
62261,6,8949,
62261,8,12784,
62263,2,2696,
62263,4,5741,
62263,6,9245,
62263,8,14583,
62265,2,2804,
62265,4,5568,
62265,6,8975,
62265,8,13985,
62267,2,2804,
62267,4,5404,
62267,6,8723,
62267,8,12889,
62269,2,2874,
62269,4,5677,
62269,6,9516,
62269,8,13317,
62271,2,2797,
62271,4,5638,
62271,6,8458,
62271,8,11026,
62273,2,3067,
62273,4,5954,
62273,6,9027,
62273,8,11898,
62275,2,3067,
62275,4,6474,
62275,6,9852,
62275,8,13739,
62277,2,2893,
62277,4,6577,
62277,6,10095,
62277,8,13854,
62279,2,3150,
62279,4,6785,
62279,6,8617,
62279,8,13590,
62281,2,3044,
62281,4,6126,
62281,6,9667,
62281,8,13249,
62283,2,3117,
62283,4,6431,
62283,6,10009,
62283,8,14340,
62285,2,3199,
62285,4,6468,
62285,6,0,
62285,8,14611,
62287,2,3288,
62287,4,6717,
62287,6,10255,
62287,8,14662,
62289,2,3216,
62289,4,6387,
62289,6,9981,
62289,8,14120,
62291,2,3663,
62291,4,7117,
62291,6,10973,
62291,8,15352,
62293,2,3282,
62293,4,6649,
62293,6,11031,
62293,8,14142,
62295,2,2447,
62295,4,5132,
62295,6,7820,
62295,8,10850,
62295,10,13470,
62295,12,16495,
62295,14,19023,
62295,16,21780,
62296,2,2447,
62297,2,2698,
62297,4,5932,
62297,6,7873,
62297,8,11736,
62297,10,14575,
62297,12,17688,
62297,14,20426,
62297,16,23773,
62298,2,2698,
62299,2,2732,
62299,4,5624,
62299,6,8474,
62299,8,11790,
62299,10,14499,
62299,12,17732,
62299,14,20315,
62299,16,23355,
62300,2,2732,
62301,2,2900,
62301,4,5960,
62301,6,8957,
62301,8,12245,
62301,10,15264,
62301,12,18718,
62301,14,21733,
62301,16,25141,
62302,2,2900,
62303,2,3362,
62303,4,7291,
62303,6,11710,
62303,8,16215,
62304,2,4513,
62304,4,9362,
62305,2,4773,
62305,4,10165,
62305,6,15790,
62305,8,21090,
62306,2,3869,
62306,4,8451,
62307,2,4203,
62307,4,8987,
62308,2,4519,
62308,4,9855,
62308,6,15202,
62308,8,20394,
62309,2,3137,
62309,4,6766,
62309,6,10667,
62309,8,14539,
62310,2,3048,
62310,4,6309,
62311,2,3053,
62311,4,6631,
62311,6,10573,
62311,8,14761,
62311,10,18982,
62311,12,23206,
62311,14,27265,
62311,16,31477,
62311,18,35572,
62311,20,39335,
62312,2,2954,
62312,4,6403,
62313,2,3491,
62313,4,7910,
62314,2,3686,
62314,4,7616,
62316,2,3885,
62316,4,8336,
62316,6,13665,
62316,8,18798,
62316,10,24074,
62316,12,29228,
62316,14,34548,
62316,16,39735,
62316,18,45077,
62316,20,49827,
62317,2,5070,
62317,4,10549,
62318,2,3519,
62318,4,7799,
62318,6,12270,
62318,8,16924,
62318,10,21762,
62318,12,26532,
62318,14,31389,
62318,16,36209,
62318,18,40954,
62318,20,45509,
62319,2,2932,
62319,4,6289,
62319,6,9808,
62319,8,13439,
62320,2,2891,
62320,4,6031,
62321,2,3273,
62321,4,6942,
62321,6,10756,
62321,8,14821,
62322,2,5756,
62322,4,5756,
62325,2,2853,
62325,4,6246,
62326,2,3129,
62326,4,7563,
62326,6,12633,
62326,8,16863,
62327,2,2642,
62327,4,5765,
62327,6,9559,
62327,8,12493,
62328,2,3117,
62328,4,6600,
62329,2,3020,
62329,4,6646,
62329,6,10948,
62329,8,14684,
62330,2,3704,
62330,4,7820,
62332,2,0,
62332,4,11641,
62333,2,0,
62333,4,10221,
62334,2,3095,
62334,4,6610,
62334,6,10353,
62334,8,13948,
62335,2,4054,
62335,4,8555,
62337,2,2829,
62337,4,6001,
62338,2,3285,
62338,4,6760,
62339,2,2884,
62339,4,6160,
62340,2,2620,
62340,4,5522,
62340,6,8525,
62340,8,11449,
62341,2,2494,
62341,4,5332,
62342,2,4403,
62342,4,9479,
62343,2,3492,
62343,4,7460,
62343,6,11708,
62343,8,16095,
62343,10,20599,
62343,12,25112,
62343,14,29594,
62343,16,33963,
62343,18,38282,
62343,20,42317,
62344,2,3086,
62344,4,6558,
62345,2,3015,
62345,4,6695,
62345,6,11084,
62345,8,14551,
62346,2,3680,
62346,4,7679,
62347,2,3416,
62347,4,7375,
62347,6,0,
62347,8,0,
62347,10,20068,
62347,12,0,
62347,14,28721,
62347,16,32926,
62347,18,0,
62347,20,41319,
62350,2,4157,
62350,4,10454,
62351,2,4271,
62351,4,8814,
62353,2,3388,
62353,4,7488,
62355,2,2809,
62355,4,5893,
62356,2,2774,
62356,4,5777,
62356,6,8893,
62356,8,12053,
62356,10,15215,
62356,12,18353,
62356,14,21498,
62356,16,24602,
62356,18,27719,
62356,20,30728,
62357,2,2646,
62357,4,5645,
62358,2,3963,
62358,4,8536,
62359,2,3410,
62359,4,7450,
62359,6,12206,
62359,8,16104,
62360,2,3127,
62360,4,6580,
62362,2,2946,
62362,4,6242,
62362,6,9681,
62362,8,13228,
62362,10,16668,
62362,12,20296,
62362,14,24014,
62362,16,27722,
62362,18,31380,
62362,20,34730,
62363,2,2905,
62363,4,6429,
62363,6,10767,
62363,8,14137,
62364,2,3089,
62364,4,6538,
62364,6,10213,
62364,8,13981,
62364,10,17901,
62364,12,21858,
62364,14,25930,
62364,16,29976,
62364,18,34046,
62364,20,37944,
62365,2,2990,
62365,4,6325,
62365,6,9953,
62365,8,13691,
62367,2,4712,
62367,4,10409,
62367,6,16816,
62367,8,23412,
62368,2,2852,
62368,4,5915,
62370,2,2847,
62370,4,5851,
62370,6,8531,
62370,8,11059,
62372,2,3129,
62372,4,6567,
62372,6,9373,
62372,8,12056,
62374,2,3017,
62374,4,6346,
62374,6,9143,
62374,8,11763,
62376,2,3567,
62376,4,7446,
62376,6,10641,
62376,8,13631,
62378,2,4386,
62378,4,8099,
62378,6,11050,
62378,8,14563,
62380,2,2583,
62380,4,5128,
62380,6,7455,
62380,8,9657,
62382,2,2893,
62382,4,5771,
62382,6,8434,
62382,8,11172,
62384,2,2676,
62384,4,5487,
62384,6,8189,
62384,8,10888,
62386,2,2847,
62386,4,5841,
62386,6,8804,
62386,8,11541,
62388,2,0,
62388,4,7026,
62388,6,10553,
62388,8,14719,
62389,2,2559,
62389,4,5293,
62389,6,8083,
62389,8,11152,
62389,10,13778,
62389,12,16827,
62389,14,19157,
62389,16,21650,
62390,2,2559,
62391,2,3218,
62391,4,6742,
62391,6,10117,
62391,8,13844,
62391,10,17292,
62391,12,20967,
62391,14,23825,
62391,16,27112,
62392,2,3218,
62393,2,2797,
62393,4,5882,
62393,6,8731,
62393,8,11988,
62393,10,14705,
62393,12,17834,
62393,14,20279,
62393,16,23063,
62394,2,2797,
62395,2,2938,
62395,4,6198,
62395,6,9081,
62395,8,12298,
62395,10,15210,
62395,12,18510,
62395,14,20190,
62395,16,24611,
62396,2,2938,
62397,2,2920,
62397,4,6203,
62397,6,10084,
62397,8,14625,
62397,10,18520,
62397,12,23223,
62397,14,30673,
62398,2,2920,
63153,2,3747,
63153,4,8077,
63153,6,13695,
63153,8,17507,
63154,2,3115,
63154,4,6393,
63155,2,3753,
63155,4,8210,
63155,6,12748,
63155,8,16815,
63157,2,4150,
63157,4,8845,
63157,6,14597,
63157,8,19121,
63159,2,3813,
63159,4,8072,
63159,6,12662,
63159,8,16588,
63160,2,3952,
63160,4,8727,
63161,2,5702,
63161,4,10588,
63161,6,16369,
63161,8,20821,
63163,2,0,
63163,4,0,
63163,6,0,
63163,8,0,
63165,2,4246,
63165,4,9911,
63165,6,15672,
63165,8,20538,
63167,2,3526,
63167,4,7712,
63167,6,12385,
63167,8,16696,
63169,2,3518,
63169,4,8010,
63171,2,3798,
63171,4,8545,
63174,2,0,
63174,4,13320,
63175,2,3527,
63175,4,8211,
63175,6,14170,
63175,8,18639,
63177,2,4217,
63177,4,8988,
63177,6,0,
63177,8,19077,
63179,2,4130,
63179,4,8917,
63179,6,14166,
63179,8,19181,
63181,2,0,
63181,4,0,
63181,6,0,
63181,8,20172,
63183,2,4158,
63183,4,9592,
63183,6,15684,
63183,8,21867,
63185,2,3946,
63185,4,0,
63185,6,18485,
63185,8,18456,
63187,2,5122,
63187,4,10608,
63187,6,16113,
63187,8,22950,
63188,2,3027,
63188,4,6695,
63188,6,10767,
63188,8,14866,
63188,10,19111,
63188,12,23115,
63188,14,27505,
63188,16,31984,
63188,18,36024,
63188,20,58844,
63189,2,3676,
63189,4,7595,
63189,6,11503,
63189,8,15308,
63190,2,3838,
63190,4,8201,
63191,2,3395,
63191,4,7578,
63191,6,12404,
63191,8,15959,
63192,2,3148,
63192,4,6867,
63192,6,10803,
63192,8,14844,
63192,10,19035,
63192,12,23338,
63192,14,27747,
63192,16,32083,
63192,18,36390,
63192,20,40586,
63193,2,3663,
63193,4,7579,
63195,2,4763,
63195,4,10553,
63195,6,0,
63195,8,22854,
63196,2,3117,
63196,4,6856,
63196,6,10989,
63196,8,15314,
63196,10,19822,
63196,12,24322,
63196,14,29040,
63196,16,33584,
63196,18,37980,
63196,20,62093,
63197,2,4432,
63197,4,10337,
63197,6,15791,
63197,8,20539,
63198,2,3148,
63198,4,6867,
63198,6,10803,
63198,8,14844,
63198,10,19035,
63198,12,23338,
63198,14,27747,
63198,16,32083,
63198,18,36390,
63198,20,58056,
63199,2,4310,
63199,4,9264,
63201,2,3006,
63201,4,6754,
63201,6,10671,
63201,8,14117,
63202,2,2813,
63202,4,6117,
63202,6,9738,
63202,8,13604,
63202,10,17664,
63202,12,21892,
63202,14,26110,
63202,16,30387,
63202,18,34660,
63202,20,42194,
63203,2,0,
63203,4,9484,
63205,2,4883,
63205,4,10959,
63205,6,17027,
63205,8,22574,
63208,2,7556,
63208,4,16634,
63209,2,4969,
63209,4,10455,
63209,6,16602,
63209,8,21549,
63211,2,4346,
63211,4,9300,
63211,6,14807,
63211,8,18888,
63212,2,3394,
63212,4,6980,
63213,2,4834,
63213,4,10569,
63215,2,3689,
63215,4,8097,
63215,6,13182,
63215,8,17133,
63216,2,3325,
63216,4,6881,
63217,2,3581,
63217,4,7765,
63217,6,12109,
63217,8,16218,
63220,2,5536,
63220,4,11625,
63221,2,5285,
63221,4,11107,
63221,6,16576,
63221,8,21384,
63223,2,5311,
63223,4,11569,
63223,6,17632,
63223,8,23982,
63225,2,6404,
63225,4,14595,
63225,6,22953,
63225,8,31141,
63226,2,3474,
63226,4,7391,
63226,6,11442,
63226,8,15591,
63226,10,19830,
63226,12,24120,
63226,14,28424,
63226,16,32688,
63226,18,36805,
63226,20,75562,
63227,2,0,
63227,4,9149,
63229,2,4115,
63229,4,8421,
63229,6,13832,
63229,8,18006,
63231,2,4228,
63231,4,9421,
63233,2,4242,
63233,4,9035,
63233,6,13824,
63233,8,18452,
63235,2,3301,
63235,4,6991,
63235,6,10955,
63235,8,14677,
63236,2,3474,
63236,4,7391,
63236,6,11442,
63236,8,15591,
63236,10,19830,
63236,12,24120,
63236,14,28424,
63236,16,32688,
63236,18,36805,
63236,20,40500,
63237,2,4694,
63237,4,9965,
63237,6,16301,
63237,8,20880,
63239,2,3511,
63239,4,7619,
63239,6,12362,
63239,8,15902,
63240,2,3417,
63240,4,7363,
63240,6,11436,
63240,8,15519,
63240,10,19713,
63240,12,23934,
63240,14,28052,
63240,16,32134,
63240,18,36076,
63240,20,39840,
63241,2,0,
63241,4,19177,
63241,6,0,
63241,8,25432,
63242,2,0,
63242,4,0,
63242,6,12742,
63242,8,17380,
63242,10,0,
63242,12,27557,
63242,14,0,
63242,16,37940,
63242,18,0,
63242,20,55706,
63246,2,2941,
63246,4,6316,
63246,6,9998,
63246,8,13926,
63246,10,18012,
63246,12,22148,
63246,14,26267,
63246,16,30520,
63246,18,34809,
63246,20,38578,
63247,2,5258,
63247,4,11306,
63247,6,17670,
63247,8,23628,
63249,2,6191,
63249,4,13411,
63249,6,21582,
63249,8,29478,
63250,2,3463,
63250,4,7444,
63250,6,11645,
63250,8,15891,
63250,10,20206,
63250,12,24656,
63250,14,29079,
63250,16,33447,
63250,18,37791,
63250,20,80997,
63251,2,3826,
63251,4,8166,
63251,6,12650,
63251,8,16739,
63253,2,3906,
63253,4,8963,
63253,6,14456,
63253,8,18332,
63255,2,3281,
63255,4,7379,
63256,2,3117,
63256,4,6856,
63256,6,10989,
63256,8,15314,
63256,10,19822,
63256,12,24322,
63256,14,29040,
63256,16,33584,
63256,18,37980,
63256,20,42043,
63257,2,7789,
63257,4,15587,
63257,6,23510,
63257,8,31333,
63258,2,3417,
63258,4,7363,
63258,6,11436,
63258,8,15519,
63258,10,19713,
63258,12,23934,
63258,14,28052,
63258,16,32134,
63258,18,36076,
63258,20,63860,
63259,2,3712,
63259,4,7968,
63259,6,12338,
63259,8,16440,
86031,4,7166,
86032,2,3681,
86032,4,7572,
63261,2,4535,
63261,4,9749,
63261,6,16314,
63261,8,23241,
63263,2,4878,
63263,4,10389,
63263,6,15891,
63263,8,20930,
63265,2,3298,
63265,4,7431,
63265,6,12884,
63265,8,17459,
63266,2,0,
63266,4,0,
63266,6,12742,
63266,8,17380,
63266,10,0,
63266,12,27557,
63266,14,0,
63266,16,37940,
63266,18,0,
63266,20,47839,
63267,2,4047,
63267,4,8624,
63267,6,13610,
63267,8,18390,
63268,2,2941,
63268,4,6316,
63268,6,9998,
63268,8,13926,
63268,10,18012,
63268,12,22148,
63268,14,26267,
63268,16,30520,
63268,18,34809,
63268,20,52847,
63269,2,4266,
63269,4,9067,
63269,6,14114,
63269,8,18532,
63271,2,3475,
63271,4,7930,
63271,6,13304,
63271,8,16979,
63273,2,4504,
63273,4,9404,
63273,6,15324,
63273,8,19811,
63275,2,4077,
63275,4,9240,
63275,6,14798,
63275,8,20056,
63277,2,4713,
63277,4,10500,
63277,6,16859,
63277,8,22943,
63279,2,5101,
63279,4,11535,
63281,2,0,
63281,4,0,
63281,6,0,
63281,8,0,
63283,2,4237,
63283,4,8939,
63283,6,14374,
63283,8,18318,
63285,2,4797,
63285,4,11493,
63285,6,18513,
63285,8,25624,
63287,2,2888,
63287,4,6316,
63287,6,10197,
63287,8,13877,
63288,2,3027,
63288,4,6695,
63288,6,10767,
63288,8,14866,
63288,10,19111,
63288,12,23115,
63288,14,27505,
63288,16,31984,
63288,18,36024,
63288,20,40138,
63289,2,4281,
63289,4,9084,
63289,6,14305,
63289,8,19575,
63291,2,4338,
63291,4,9504,
63291,6,14670,
63291,8,20211,
63293,2,4073,
63293,4,8779,
63293,6,14369,
63293,8,18930,
63294,2,2854,
63294,4,6151,
63294,6,9752,
63294,8,13539,
63294,10,17129,
63294,12,20950,
63294,14,24684,
63294,16,28355,
63294,18,31895,
63294,20,45806,
63295,2,2813,
63295,4,6117,
63295,6,9738,
63295,8,13604,
63295,10,17664,
63295,12,21892,
63295,14,26110,
63295,16,30387,
63295,18,34660,
63295,20,38527,
63296,2,3581,
63296,4,7823,
63297,2,3565,
63297,4,8578,
63297,6,13621,
63297,8,17408,
63298,2,3463,
63298,4,7444,
63298,6,11645,
63298,8,15891,
63298,10,20206,
63298,12,24656,
63298,14,29079,
63298,16,33447,
63298,18,37791,
63298,20,41734,
63299,2,3271,
63299,4,6579,
63299,6,9358,
63299,8,12025,
63301,2,3500,
63301,4,7138,
63301,6,10623,
63301,8,13599,
63303,2,5206,
63303,4,9183,
63303,6,13785,
63303,8,17290,
63305,2,4347,
63305,4,10771,
63305,6,13898,
63305,8,19008,
63307,2,3944,
63307,4,9061,
63307,6,12429,
63307,8,16265,
63309,2,4684,
63309,4,8679,
63309,6,12114,
63309,8,16989,
63311,2,6160,
63311,4,12361,
63311,6,16185,
63311,8,20331,
63313,2,3408,
63313,4,7928,
63313,6,11372,
63313,8,14535,
63315,2,4671,
63315,4,8346,
63315,6,12189,
63315,8,15473,
63317,2,3916,
63317,4,8881,
63317,6,12779,
63317,8,16229,
63319,2,4330,
63319,4,8546,
63319,6,11978,
63319,8,15989,
63321,2,4478,
63321,4,9075,
63321,6,12959,
63321,8,16940,
63323,2,5353,
63323,4,10353,
63323,6,14690,
63323,8,18062,
63325,2,6343,
63325,4,11141,
63325,6,15035,
63325,8,18893,
63327,2,4798,
63327,4,10175,
63327,6,14691,
63327,8,18688,
63329,2,2634,
63329,4,5355,
63329,6,8091,
63329,8,10663,
63331,2,2645,
63331,4,5637,
63331,6,8640,
63331,8,11582,
63333,2,3288,
63333,4,7309,
63333,6,11073,
63333,8,16585,
63335,2,2920,
63335,4,6378,
63335,6,10639,
63335,8,15787,
63337,2,3374,
63337,4,6554,
63337,6,10459,
63337,8,14729,
63339,2,3341,
63339,4,6739,
63339,6,10452,
63339,8,16528,
63341,2,3342,
63341,4,6467,
63341,6,9510,
63341,8,12750,
63343,2,3208,
63343,4,6417,
63343,6,10518,
63343,8,13560,
63345,2,4203,
63345,4,7309,
63345,6,11300,
63345,8,16130,
63347,2,3801,
63347,4,7412,
63347,6,10622,
63347,8,15227,
63349,2,3264,
63349,4,6900,
63349,6,10630,
63349,8,15083,
63351,2,3863,
63351,4,7300,
63351,6,10582,
63351,8,14804,
63353,2,3180,
63353,4,6784,
63353,6,10409,
63353,8,13942,
63355,2,3638,
63355,4,0,
63355,6,10951,
63355,8,15209,
63356,2,3800,
63356,4,7231,
63356,6,10935,
63356,8,15021,
63358,2,2857,
63358,4,6025,
63358,6,8964,
63358,8,12381,
63358,10,15065,
63358,12,18295,
63358,14,21203,
63358,16,24834,
63359,2,2857,
63360,2,2970,
63360,4,6375,
63360,6,9414,
63360,8,13023,
63360,10,15881,
63360,12,19283,
63360,14,22259,
63360,16,25558,
63361,2,2970,
63362,2,3400,
63362,4,7016,
63362,6,10374,
63362,8,14055,
63362,10,17365,
63362,12,21476,
63362,14,24453,
63362,16,28141,
63363,2,3400,
63364,2,3281,
63364,4,6884,
63364,6,10330,
63364,8,14151,
63364,10,17576,
63364,12,21443,
63364,14,24687,
63364,16,28465,
63365,2,3281,
63397,2,2845,
63397,4,6166,
63397,6,10217,
63397,8,13267,
63398,2,2922,
63398,4,6419,
63398,6,10352,
63398,8,13352,
63399,2,2951,
63399,4,6112,
63399,6,9332,
63399,8,12542,
63399,10,15749,
63399,12,18955,
63399,14,22166,
63399,16,25355,
63399,18,28556,
63399,20,31667,
63400,2,2957,
63400,4,6150,
63400,6,9369,
63400,8,12617,
63400,10,15843,
63400,12,19040,
63400,14,22300,
63400,16,25496,
63400,18,28662,
63400,20,31704,
63402,2,2694,
63402,4,5766,
63404,2,3817,
63404,4,8097,
63405,2,3130,
63405,4,6653,
63408,2,2647,
63408,4,5625,
63409,2,2880,
63409,4,6102,
63410,2,2865,
63410,4,6215,
63411,2,3244,
63411,4,6930,
63412,2,3266,
63412,4,6961,
63414,2,3282,
63414,4,6963,
63415,2,3094,
63415,4,6491,
63417,2,3187,
63417,4,7207,
63417,6,11892,
63417,8,15598,
63418,2,3847,
63418,4,8151,
63420,2,3510,
63420,4,7051,
63423,2,0,
63423,4,6146,
63425,2,2674,
63425,4,5748,
63426,2,3163,
63426,4,6750,
63426,6,10545,
63426,8,14160,
63428,2,2984,
63428,4,6393,
63432,2,3972,
63432,4,8494,
63433,2,2743,
63433,4,5982,
63433,6,9612,
63433,8,12682,
63434,2,2745,
63434,4,5732,
63434,6,8755,
63434,8,11837,
63434,10,14986,
63434,12,18173,
63434,14,21375,
63434,16,24636,
63434,18,27843,
63434,20,30916,
63436,2,3370,
63436,4,7176,
63438,2,3682,
63438,4,7628,
63440,2,2827,
63440,4,5763,
63442,2,2844,
63442,4,6269,
63443,2,2932,
63443,4,5994,
63443,6,8801,
63443,8,11384,
63445,2,3289,
63445,4,6849,
63445,6,10209,
63445,8,13097,
63447,2,0,
63447,4,0,
63447,6,0,
63447,8,10808,
63448,2,3015,
63448,4,5967,
63448,6,8611,
63448,8,11071,
63450,2,2777,
69032,2,4683,
69032,4,9732,
69036,2,0,
69036,4,16681,
69037,2,13303,
69037,4,25581,
69039,2,3223,
69039,4,6227,
69040,2,3570,
69040,4,7591,
69043,2,2911,
69043,4,6088,
69044,2,3411,
69044,4,7173,
69045,2,3565,
69045,4,7749,
69049,2,3260,
69049,4,7058,
69050,2,3891,
69050,4,8078,
69051,2,4626,
69051,4,9953,
69058,2,4664,
69058,4,10306,
69059,2,0,
69059,4,13432,
69060,2,5743,
69060,4,11855,
69063,2,3738,
63450,4,5648,
63450,6,8330,
63450,8,11134,
63452,2,0,
63452,4,0,
63452,6,8722,
63452,8,11654,
63453,2,2365,
63453,4,4877,
63453,6,7326,
63453,8,9783,
63455,2,2501,
63455,4,4947,
63455,6,7459,
63455,8,9939,
63457,2,2713,
63457,4,5622,
63457,6,8252,
63457,8,11235,
63457,10,14037,
63457,12,17061,
63457,14,19963,
63457,16,23091,
63458,2,2713,
63459,2,2747,
63459,4,5650,
63459,6,8640,
63459,8,12150,
63459,10,14847,
63459,12,17930,
63459,14,20671,
63459,16,23734,
63460,2,2747,
63461,2,2743,
63461,4,5761,
63461,6,8523,
63461,8,11680,
